ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000CU0LKE9,9100.0,2020-02-21,Commerzbank AG,91.0,90.99
DE000CU0LKD1,9050.0,2020-02-21,Commerzbank AG,90.5,90.49
DE000CU0LKC3,9000.0,2020-02-21,Commerzbank AG,90.0,89.99
DE000CU0LKB5,8950.0,2020-02-21,Commerzbank AG,89.5,89.49
DE000CU0LKA7,8900.0,2020-02-21,Commerzbank AG,89.0,88.99
DE000CU0LK93,10550.0,2020-02-21,Commerzbank AG,105.06,105.05
DE000CU0LK85,10500.0,2020-02-21,Commerzbank AG,104.59,104.58
DE000CU0LK77,10450.0,2020-02-21,Commerzbank AG,104.12,104.11
DE000CU0LK69,10400.0,2020-02-21,Commerzbank AG,103.64,103.63
DE000CU0LK51,10350.0,2020-02-21,Commerzbank AG,103.17,103.16
DE000CU0LK44,10300.0,2020-02-21,Commerzbank AG,102.69,102.68
DE000CU0LK36,10250.0,2020-02-21,Commerzbank AG,102.21,102.2
DE000CU0LK28,10200.0,2020-02-21,Commerzbank AG,101.73,101.72
DE000CU0LK10,10150.0,2020-02-21,Commerzbank AG,101.26,101.25
DE000CU0LK02,10100.0,2020-02-21,Commerzbank AG,100.77,100.76
DE000CU0LJZ6,8350.0,2020-02-21,Commerzbank AG,83.5,83.49
DE000CU0LJY9,8300.0,2020-02-21,Commerzbank AG,83.0,82.99
DE000CU0LJX1,8250.0,2020-02-21,Commerzbank AG,82.5,82.49
DE000CU0LJW3,8200.0,2020-02-21,Commerzbank AG,82.0,81.99
DE000CU0LJV5,8150.0,2020-02-21,Commerzbank AG,81.5,81.49
DE000CU0LJU7,8100.0,2020-02-21,Commerzbank AG,81.0,80.99
DE000CU0LJT9,8050.0,2020-02-21,Commerzbank AG,0.0,80.49
DE000CU0LJS1,8000.0,2020-02-21,Commerzbank AG,0.0,79.99
DE000CU0LJR3,13000.0,2020-01-17,Commerzbank AG,124.82,124.81
DE000CU0LJQ5,12950.0,2020-01-17,Commerzbank AG,124.58,124.57
DE000CU0LJP7,12900.0,2020-01-17,Commerzbank AG,124.35,124.34
DE000CU0LJN2,12850.0,2020-01-17,Commerzbank AG,124.1,124.09
DE000CU0LJM4,12800.0,2020-01-17,Commerzbank AG,123.84,123.83
DE000CU0LJL6,12750.0,2020-01-17,Commerzbank AG,123.58,123.57
DE000CU0LJK8,12700.0,2020-01-17,Commerzbank AG,123.31,123.3
DE000CU0LJJ0,12650.0,2020-01-17,Commerzbank AG,123.02,123.01
DE000CU0LJH4,12600.0,2020-01-17,Commerzbank AG,122.7,122.69
DE000CU0LJG6,12550.0,2020-01-17,Commerzbank AG,122.39,122.38
DE000CU0LJF8,12500.0,2020-01-17,Commerzbank AG,122.05,122.04
DE000CU0LJE1,12450.0,2020-01-17,Commerzbank AG,121.72,121.71
DE000CU0LJD3,12400.0,2020-01-17,Commerzbank AG,121.39,121.38
DE000CU0LJC5,12350.0,2020-01-17,Commerzbank AG,121.03,121.02
DE000CU0LJB7,12300.0,2020-01-17,Commerzbank AG,120.68,120.67
DE000CU0LJA9,12250.0,2020-01-17,Commerzbank AG,120.3,120.29
DE000CU0LJ96,8850.0,2020-02-21,Commerzbank AG,88.5,88.49
DE000CU0LJ88,8800.0,2020-02-21,Commerzbank AG,88.0,87.99
DE000CU0LJ70,8750.0,2020-02-21,Commerzbank AG,87.5,87.49
DE000CU0LJ62,8700.0,2020-02-21,Commerzbank AG,87.0,86.99
DE000CU0LJ54,8650.0,2020-02-21,Commerzbank AG,86.5,86.49
DE000CU0LJ47,8600.0,2020-02-21,Commerzbank AG,86.0,85.99
DE000CU0LJ39,8550.0,2020-02-21,Commerzbank AG,85.5,85.49
DE000CU0LJ21,8500.0,2020-02-21,Commerzbank AG,85.0,84.99
DE000CU0LJ13,8450.0,2020-02-21,Commerzbank AG,84.5,84.49
DE000CU0LJ05,8400.0,2020-02-21,Commerzbank AG,84.0,83.99
DE000CU0LH98,12200.0,2020-01-17,Commerzbank AG,119.94,119.93
DE000CU0LH80,12150.0,2020-01-17,Commerzbank AG,119.55,119.54
DE000CU0LH72,12100.0,2020-01-17,Commerzbank AG,119.16,119.15
DE000CU0LH64,12050.0,2020-01-17,Commerzbank AG,118.78,118.77
DE000CU05KP5,13750.0,2020-03-20,Commerzbank AG,126.0,125.99
DE000CU05KN0,13700.0,2020-03-20,Commerzbank AG,125.93,125.92
DE000CU05KM2,13650.0,2020-03-20,Commerzbank AG,125.83,125.82
DE000CU05KL4,13600.0,2020-03-20,Commerzbank AG,125.69,125.68
DE000CU05KK6,13550.0,2020-03-20,Commerzbank AG,125.58,125.57
DE000CU05KJ8,13750.0,2020-02-21,Commerzbank AG,126.26,126.25
DE000CU05KH2,13700.0,2020-02-21,Commerzbank AG,126.19,126.18
DE000CU05KG4,13650.0,2020-02-21,Commerzbank AG,126.11,126.1
DE000CU05KF6,13600.0,2020-02-21,Commerzbank AG,126.04,126.03
DE000CU05KE9,13550.0,2020-02-21,Commerzbank AG,125.97,125.96
DE000CU05KD1,13750.0,2020-01-17,Commerzbank AG,126.49,126.48
DE000CU05KC3,13700.0,2020-01-17,Commerzbank AG,126.43,126.42
DE000CU05KB5,13650.0,2020-01-17,Commerzbank AG,126.4,126.39
DE000CU05KA7,13600.0,2020-01-17,Commerzbank AG,126.32,126.31
DE000CU05J99,13550.0,2020-01-17,Commerzbank AG,126.27,126.26
DE000CU01082,13500.0,2020-03-20,Commerzbank AG,125.45,125.44
DE000CU01074,13450.0,2020-03-20,Commerzbank AG,125.33,125.32
DE000CU01066,13400.0,2020-03-20,Commerzbank AG,125.16,125.15
DE000CU01058,13500.0,2020-02-21,Commerzbank AG,125.84,125.83
DE000CU01041,13450.0,2020-02-21,Commerzbank AG,125.72,125.71
DE000CU01033,13400.0,2020-02-21,Commerzbank AG,125.6,125.59
DE000CU01025,13500.0,2020-01-17,Commerzbank AG,126.19,126.18
DE000CU01017,13450.0,2020-01-17,Commerzbank AG,126.12,126.11
DE000CU01009,13400.0,2020-01-17,Commerzbank AG,126.02,126.01
DE000CU00DZ0,13100.0,2020-02-21,Commerzbank AG,124.57,124.56
DE000CU00DY3,13050.0,2020-02-21,Commerzbank AG,124.38,124.37
DE000CU00DX5,13350.0,2020-01-17,Commerzbank AG,125.91,125.9
DE000CU00DW7,13300.0,2020-01-17,Commerzbank AG,125.83,125.82
DE000CU00DV9,13250.0,2020-01-17,Commerzbank AG,125.67,125.66
DE000CU00DU1,13200.0,2020-01-17,Commerzbank AG,125.55,125.54
DE000CU00DT3,13150.0,2020-01-17,Commerzbank AG,125.39,125.38
DE000CU00DS5,13100.0,2020-01-17,Commerzbank AG,125.19,125.18
DE000CU00DR7,13050.0,2020-01-17,Commerzbank AG,125.02,125.01
DE000CU00D58,13350.0,2020-03-20,Commerzbank AG,124.99,124.98
DE000CU00D41,13350.0,2020-02-21,Commerzbank AG,125.46,125.45
DE000CU00D33,13300.0,2020-02-21,Commerzbank AG,125.32,125.31
DE000CU00D25,13250.0,2020-02-21,Commerzbank AG,125.14,125.13
DE000CU00D17,13200.0,2020-02-21,Commerzbank AG,124.97,124.96
DE000CU00D09,13150.0,2020-02-21,Commerzbank AG,124.76,124.75
DE000CQ9SKL6,13400.0,2020-12-18,Citigroup Global Markets Europe AG,122.28,122.27
DE000CQ9SKK8,13300.0,2020-12-18,Citigroup Global Markets Europe AG,121.84,121.83
DE000CQ9SKJ0,13400.0,2020-06-19,Citigroup Global Markets Europe AG,124.27,124.26
DE000CQ9SKH4,13300.0,2020-06-19,Citigroup Global Markets Europe AG,123.87,123.86
DE000CQ97PW5,13600.0,2020-03-20,Citigroup Global Markets Europe AG,125.73,125.72
DE000CQ97PV7,13500.0,2020-03-20,Citigroup Global Markets Europe AG,125.49,125.48
DE000CQ97PU9,13400.0,2020-03-20,Citigroup Global Markets Europe AG,125.23,125.22
DE000CQ97PT1,13300.0,2020-03-20,Citigroup Global Markets Europe AG,124.9,124.89
DE000CQ97PS3,13200.0,2020-03-20,Citigroup Global Markets Europe AG,124.51,124.5
DE000CQ97PR5,13100.0,2020-03-20,Citigroup Global Markets Europe AG,124.11,124.1
DE000CQ97PQ7,13000.0,2020-03-20,Citigroup Global Markets Europe AG,123.64,123.63
DE000CQ97PP9,12900.0,2020-03-20,Citigroup Global Markets Europe AG,123.16,123.15
DE000CQ97PN4,12800.0,2020-03-20,Citigroup Global Markets Europe AG,122.64,122.63
DE000CQ97PM6,12700.0,2020-03-20,Citigroup Global Markets Europe AG,122.08,122.07
DE000CQ97PL8,12600.0,2020-03-20,Citigroup Global Markets Europe AG,121.49,121.48
DE000CQ97PK0,12500.0,2020-03-20,Citigroup Global Markets Europe AG,120.87,120.86
DE000CQ97PJ2,12400.0,2020-03-20,Citigroup Global Markets Europe AG,120.23,120.22
DE000CQ97PH6,12300.0,2020-03-20,Citigroup Global Markets Europe AG,119.55,119.54
DE000CQ97PG8,12200.0,2020-03-20,Citigroup Global Markets Europe AG,118.83,118.82
DE000CQ97PF0,12100.0,2020-03-20,Citigroup Global Markets Europe AG,118.11,118.1
DE000CQ97PE3,12000.0,2020-03-20,Citigroup Global Markets Europe AG,117.35,117.34
DE000CQ97PD5,11900.0,2020-03-20,Citigroup Global Markets Europe AG,116.58,116.57
DE000CQ97PC7,11800.0,2020-03-20,Citigroup Global Markets Europe AG,115.8,115.79
DE000CQ97PB9,11700.0,2020-03-20,Citigroup Global Markets Europe AG,114.99,114.98
DE000CQ97PA1,11600.0,2020-03-20,Citigroup Global Markets Europe AG,114.18,114.17
DE000CQ97NZ3,10500.0,2020-03-20,Citigroup Global Markets Europe AG,104.44,104.43
DE000CQ97NY6,10400.0,2020-03-20,Citigroup Global Markets Europe AG,103.51,103.5
DE000CQ97NX8,10300.0,2020-03-20,Citigroup Global Markets Europe AG,102.57,102.56
DE000CQ97NW0,10200.0,2020-03-20,Citigroup Global Markets Europe AG,101.62,101.61
DE000CQ97N98,11500.0,2020-03-20,Citigroup Global Markets Europe AG,113.34,113.33
DE000CQ97N80,11400.0,2020-03-20,Citigroup Global Markets Europe AG,112.49,112.48
DE000CQ97N72,11300.0,2020-03-20,Citigroup Global Markets Europe AG,111.63,111.62
DE000CQ97N64,11200.0,2020-03-20,Citigroup Global Markets Europe AG,110.76,110.75
DE000CQ97N56,11100.0,2020-03-20,Citigroup Global Markets Europe AG,109.89,109.88
DE000CQ97N49,11000.0,2020-03-20,Citigroup Global Markets Europe AG,109.0,108.99
DE000CQ97N31,10900.0,2020-03-20,Citigroup Global Markets Europe AG,108.1,108.09
DE000CQ97N23,10800.0,2020-03-20,Citigroup Global Markets Europe AG,107.2,107.19
DE000CQ97N15,10700.0,2020-03-20,Citigroup Global Markets Europe AG,106.28,106.27
DE000CQ97N07,10600.0,2020-03-20,Citigroup Global Markets Europe AG,105.37,105.36
DE000CQ8VX21,11800.0,2020-12-18,Citigroup Global Markets Europe AG,113.0,112.99
DE000CQ8VX13,11700.0,2020-12-18,Citigroup Global Markets Europe AG,112.29,112.28
DE000CQ8VX05,11600.0,2020-12-18,Citigroup Global Markets Europe AG,111.54,111.53
DE000CQ8VWZ7,11500.0,2020-12-18,Citigroup Global Markets Europe AG,110.8,110.79
DE000CQ8VWY0,11800.0,2020-06-19,Citigroup Global Markets Europe AG,114.78,114.77
DE000CQ8VWX2,11700.0,2020-06-19,Citigroup Global Markets Europe AG,114.02,114.01
DE000CQ8VWW4,11600.0,2020-06-19,Citigroup Global Markets Europe AG,113.24,113.23
DE000CQ8VWV6,11500.0,2020-06-19,Citigroup Global Markets Europe AG,112.44,112.43
DE000CQ8VWU8,11400.0,2020-06-19,Citigroup Global Markets Europe AG,111.62,111.61
DE000CQ8VWT0,11300.0,2020-06-19,Citigroup Global Markets Europe AG,110.8,110.79
DE000CQ86JM2,11800.0,2020-12-03,Citigroup Global Markets Europe AG,114.85,114.84
DE000CQ86JL4,11800.0,2020-06-04,Citigroup Global Markets Europe AG,116.1,116.09
DE000CQ86JK6,11700.0,2020-06-04,Citigroup Global Markets Europe AG,115.31,115.3
DE000CQ86JJ8,11600.0,2020-06-04,Citigroup Global Markets Europe AG,114.52,114.51
DE000CQ6Z847,13200.0,2020-12-18,Citigroup Global Markets Europe AG,121.38,121.37
DE000CQ6Z839,13100.0,2020-12-18,Citigroup Global Markets Europe AG,120.89,120.88
DE000CQ6Z821,13000.0,2020-12-18,Citigroup Global Markets Europe AG,120.41,120.4
DE000CQ6Z813,12900.0,2020-12-18,Citigroup Global Markets Europe AG,119.89,119.88
DE000CQ6Z805,12800.0,2020-12-18,Citigroup Global Markets Europe AG,119.36,119.35
DE000CQ6Z7Z3,12700.0,2020-12-18,Citigroup Global Markets Europe AG,118.8,118.79
DE000CQ6Z7Y6,12600.0,2020-12-18,Citigroup Global Markets Europe AG,118.22,118.21
DE000CQ6Z7X8,12500.0,2020-12-18,Citigroup Global Markets Europe AG,117.62,117.61
DE000CQ6Z7W0,12400.0,2020-12-18,Citigroup Global Markets Europe AG,117.03,117.02
DE000CQ6Z7V2,12300.0,2020-12-18,Citigroup Global Markets Europe AG,116.38,116.37
DE000CQ6Z7U4,12200.0,2020-12-18,Citigroup Global Markets Europe AG,115.73,115.72
DE000CQ6Z7T6,12100.0,2020-12-18,Citigroup Global Markets Europe AG,115.07,115.06
DE000CQ6Z7S8,12000.0,2020-12-18,Citigroup Global Markets Europe AG,114.4,114.39
DE000CQ6Z7R0,11900.0,2020-12-18,Citigroup Global Markets Europe AG,113.72,113.71
DE000CQ6Z7L3,12800.0,2020-12-03,Citigroup Global Markets Europe AG,121.3,121.29
DE000CQ6Z7K5,12700.0,2020-12-03,Citigroup Global Markets Europe AG,120.75,120.74
DE000CQ6Z7J7,12600.0,2020-12-03,Citigroup Global Markets Europe AG,120.17,120.16
DE000CQ6Z7H1,12500.0,2020-12-03,Citigroup Global Markets Europe AG,119.55,119.54
DE000CQ6Z7G3,12400.0,2020-12-03,Citigroup Global Markets Europe AG,118.93,118.92
DE000CQ6Z7F5,12300.0,2020-12-03,Citigroup Global Markets Europe AG,118.29,118.28
DE000CQ6Z7E8,12200.0,2020-12-03,Citigroup Global Markets Europe AG,117.64,117.63
DE000CQ6Z7D0,12100.0,2020-12-03,Citigroup Global Markets Europe AG,116.97,116.96
DE000CQ6Z7C2,12000.0,2020-12-03,Citigroup Global Markets Europe AG,116.26,116.25
DE000CQ6Z7B4,11900.0,2020-12-03,Citigroup Global Markets Europe AG,115.57,115.56
DE000CQ6Z789,13200.0,2020-06-19,Citigroup Global Markets Europe AG,123.44,123.43
DE000CQ6Z771,13100.0,2020-06-19,Citigroup Global Markets Europe AG,122.99,122.98
DE000CQ6Z763,13000.0,2020-06-19,Citigroup Global Markets Europe AG,122.51,122.5
DE000CQ6Z755,12900.0,2020-06-19,Citigroup Global Markets Europe AG,122.01,122.0
DE000CQ6Z748,12800.0,2020-06-19,Citigroup Global Markets Europe AG,121.46,121.45
DE000CQ6Z730,12700.0,2020-06-19,Citigroup Global Markets Europe AG,120.87,120.86
DE000CQ6Z722,12600.0,2020-06-19,Citigroup Global Markets Europe AG,120.29,120.28
DE000CQ6Z714,12500.0,2020-06-19,Citigroup Global Markets Europe AG,119.67,119.66
DE000CQ6Z706,12400.0,2020-06-19,Citigroup Global Markets Europe AG,119.03,119.02
DE000CQ6Z6Z5,12300.0,2020-06-19,Citigroup Global Markets Europe AG,118.38,118.37
DE000CQ6Z6Y8,12200.0,2020-06-19,Citigroup Global Markets Europe AG,117.71,117.7
DE000CQ6Z6X0,12100.0,2020-06-19,Citigroup Global Markets Europe AG,117.0,116.99
DE000CQ6Z6W2,12000.0,2020-06-19,Citigroup Global Markets Europe AG,116.28,116.27
DE000CQ6Z6V4,11900.0,2020-06-19,Citigroup Global Markets Europe AG,115.54,115.53
DE000CQ6Z6N1,12600.0,2020-06-04,Citigroup Global Markets Europe AG,121.67,121.66
DE000CQ6Z6M3,12500.0,2020-06-04,Citigroup Global Markets Europe AG,121.04,121.03
DE000CQ6Z6L5,12400.0,2020-06-04,Citigroup Global Markets Europe AG,120.4,120.39
DE000CQ6Z6K7,12300.0,2020-06-04,Citigroup Global Markets Europe AG,119.73,119.72
DE000CQ6Z6J9,12200.0,2020-06-04,Citigroup Global Markets Europe AG,119.06,119.05
DE000CQ6Z6H3,12100.0,2020-06-04,Citigroup Global Markets Europe AG,118.34,118.33
DE000CQ6Z6G5,12000.0,2020-06-04,Citigroup Global Markets Europe AG,117.6,117.59
DE000CQ6Z6F7,11900.0,2020-06-04,Citigroup Global Markets Europe AG,116.86,116.85
DE000CP9JWR8,15000.0,2021-09-17,Citigroup Global Markets Europe AG,125.1,125.09
DE000CP9JWQ0,14900.0,2021-09-17,Citigroup Global Markets Europe AG,124.91,124.9
DE000CP9JWP2,14800.0,2021-09-17,Citigroup Global Markets Europe AG,124.66,124.65
DE000CP9JWN7,14700.0,2021-09-17,Citigroup Global Markets Europe AG,124.45,124.44
DE000CP9JWM9,14600.0,2021-09-17,Citigroup Global Markets Europe AG,124.2,124.19
DE000CP9JWL1,14500.0,2021-09-17,Citigroup Global Markets Europe AG,123.94,123.93
DE000CP9JWK3,14400.0,2021-09-17,Citigroup Global Markets Europe AG,123.68,123.67
DE000CP9JWJ5,14300.0,2021-09-17,Citigroup Global Markets Europe AG,123.38,123.37
DE000CP9JWH9,14200.0,2021-09-17,Citigroup Global Markets Europe AG,123.1,123.09
DE000CP9JWG1,14100.0,2021-09-17,Citigroup Global Markets Europe AG,122.77,122.76
DE000CP9JWF3,14000.0,2021-09-17,Citigroup Global Markets Europe AG,122.42,122.41
DE000CP9JWE6,13900.0,2021-09-17,Citigroup Global Markets Europe AG,122.08,122.07
DE000CP9JWD8,13800.0,2021-09-17,Citigroup Global Markets Europe AG,121.71,121.7
DE000CP9JWC0,13700.0,2021-09-17,Citigroup Global Markets Europe AG,121.34,121.33
DE000CP9JWB2,13600.0,2021-09-17,Citigroup Global Markets Europe AG,120.93,120.92
DE000CP9JWA4,13500.0,2021-09-17,Citigroup Global Markets Europe AG,120.54,120.53
DE000CP9JVZ3,12400.0,2021-09-17,Citigroup Global Markets Europe AG,114.97,114.96
DE000CP9JVY6,12300.0,2021-09-17,Citigroup Global Markets Europe AG,114.37,114.36
DE000CP9JVX8,12200.0,2021-09-17,Citigroup Global Markets Europe AG,113.76,113.75
DE000CP9JVW0,12100.0,2021-09-17,Citigroup Global Markets Europe AG,113.13,113.12
DE000CP9JVV2,12000.0,2021-09-17,Citigroup Global Markets Europe AG,112.51,112.5
DE000CP9JVU4,11900.0,2021-09-17,Citigroup Global Markets Europe AG,111.87,111.86
DE000CP9JVT6,11800.0,2021-09-17,Citigroup Global Markets Europe AG,111.21,111.2
DE000CP9JVS8,11700.0,2021-09-17,Citigroup Global Markets Europe AG,110.53,110.52
DE000CP9JVR0,11600.0,2021-09-17,Citigroup Global Markets Europe AG,109.84,109.83
DE000CP9JVQ2,15200.0,2021-06-18,Citigroup Global Markets Europe AG,126.0,125.99
DE000CP9JVP4,15100.0,2021-06-18,Citigroup Global Markets Europe AG,125.84,125.83
DE000CP9JVN9,15000.0,2021-03-19,Citigroup Global Markets Europe AG,126.07,126.06
DE000CP9JVM1,14900.0,2021-03-19,Citigroup Global Markets Europe AG,125.9,125.89
DE000CP9JVL3,14800.0,2021-03-19,Citigroup Global Markets Europe AG,125.72,125.71
DE000CP9JVK5,14700.0,2021-03-19,Citigroup Global Markets Europe AG,125.53,125.52
DE000CP9JVJ7,14600.0,2021-03-19,Citigroup Global Markets Europe AG,125.33,125.32
DE000CP9JVH1,14500.0,2021-03-19,Citigroup Global Markets Europe AG,125.14,125.13
DE000CP9JVG3,14400.0,2021-03-19,Citigroup Global Markets Europe AG,124.91,124.9
DE000CP9JVF5,14300.0,2021-03-19,Citigroup Global Markets Europe AG,124.65,124.64
DE000CP9JVE8,14200.0,2021-03-19,Citigroup Global Markets Europe AG,124.36,124.35
DE000CP9JVD0,14100.0,2021-03-19,Citigroup Global Markets Europe AG,124.09,124.08
DE000CP9JVC2,14000.0,2021-03-19,Citigroup Global Markets Europe AG,123.77,123.76
DE000CP9JVB4,13900.0,2021-03-19,Citigroup Global Markets Europe AG,123.44,123.43
DE000CP9JVA6,13800.0,2021-03-19,Citigroup Global Markets Europe AG,123.12,123.11
DE000CP9JV95,13400.0,2021-09-17,Citigroup Global Markets Europe AG,120.11,120.1
DE000CP9JV87,13300.0,2021-09-17,Citigroup Global Markets Europe AG,119.66,119.65
DE000CP9JV79,13200.0,2021-09-17,Citigroup Global Markets Europe AG,119.2,119.19
DE000CP9JV61,13100.0,2021-09-17,Citigroup Global Markets Europe AG,118.72,118.71
DE000CP9JV53,13000.0,2021-09-17,Citigroup Global Markets Europe AG,118.22,118.21
DE000CP9JV46,12900.0,2021-09-17,Citigroup Global Markets Europe AG,117.71,117.7
DE000CP9JV38,12800.0,2021-09-17,Citigroup Global Markets Europe AG,117.2,117.19
DE000CP9JV20,12700.0,2021-09-17,Citigroup Global Markets Europe AG,116.67,116.66
DE000CP9JV12,12600.0,2021-09-17,Citigroup Global Markets Europe AG,116.13,116.12
DE000CP9JV04,12500.0,2021-09-17,Citigroup Global Markets Europe AG,115.55,115.54
DE000CP9JUZ5,12700.0,2021-03-19,Citigroup Global Markets Europe AG,118.05,118.04
DE000CP9JUY8,12600.0,2021-03-19,Citigroup Global Markets Europe AG,117.5,117.49
DE000CP9JUX0,12500.0,2021-03-19,Citigroup Global Markets Europe AG,116.91,116.9
DE000CP9JUW2,12400.0,2021-03-19,Citigroup Global Markets Europe AG,116.32,116.31
DE000CP9JUV4,12300.0,2021-03-19,Citigroup Global Markets Europe AG,115.7,115.69
DE000CP9JUU6,12200.0,2021-03-19,Citigroup Global Markets Europe AG,115.06,115.05
DE000CP9JUT8,12100.0,2021-03-19,Citigroup Global Markets Europe AG,114.41,114.4
DE000CP9JUS0,12000.0,2021-03-19,Citigroup Global Markets Europe AG,113.75,113.74
DE000CP9JUR2,11900.0,2021-03-19,Citigroup Global Markets Europe AG,113.08,113.07
DE000CP9JUQ4,11800.0,2021-03-19,Citigroup Global Markets Europe AG,112.39,112.38
DE000CP9JUP6,11700.0,2021-03-19,Citigroup Global Markets Europe AG,111.69,111.68
DE000CP9JUN1,11600.0,2021-03-19,Citigroup Global Markets Europe AG,110.97,110.96
DE000CP9JUM3,14800.0,2020-12-18,Citigroup Global Markets Europe AG,126.13,126.12
DE000CP9JUL5,14700.0,2020-12-18,Citigroup Global Markets Europe AG,125.97,125.96
DE000CP9JUK7,14500.0,2020-09-18,Citigroup Global Markets Europe AG,126.28,126.27
DE000CP9JUJ9,14300.0,2020-06-19,Citigroup Global Markets Europe AG,126.51,126.5
DE000CP9JUH3,14200.0,2020-06-19,Citigroup Global Markets Europe AG,126.37,126.36
DE000CP9JUG5,13900.0,2020-03-20,Citigroup Global Markets Europe AG,126.3,126.29
DE000CP9JUF7,13700.0,2019-12-20,Citigroup Global Markets Europe AG,126.64,126.63
DE000CP9JUE0,13600.0,2019-12-20,Citigroup Global Markets Europe AG,126.56,126.55
DE000CP9JU96,13700.0,2021-03-19,Citigroup Global Markets Europe AG,122.73,122.72
DE000CP9JU88,13600.0,2021-03-19,Citigroup Global Markets Europe AG,122.35,122.34
DE000CP9JU70,13500.0,2021-03-19,Citigroup Global Markets Europe AG,121.97,121.96
DE000CP9JU62,13400.0,2021-03-19,Citigroup Global Markets Europe AG,121.53,121.52
DE000CP9JU54,13300.0,2021-03-19,Citigroup Global Markets Europe AG,121.08,121.07
DE000CP9JU47,13200.0,2021-03-19,Citigroup Global Markets Europe AG,120.62,120.61
DE000CP9JU39,13100.0,2021-03-19,Citigroup Global Markets Europe AG,120.14,120.13
DE000CP9JU21,13000.0,2021-03-19,Citigroup Global Markets Europe AG,119.64,119.63
DE000CP9JU13,12900.0,2021-03-19,Citigroup Global Markets Europe AG,119.13,119.12
DE000CP9JU05,12800.0,2021-03-19,Citigroup Global Markets Europe AG,118.6,118.59
DE000CP8Y8Y5,15000.0,2021-12-17,Citigroup Global Markets Europe AG,124.57,124.56
DE000CP8Y8X7,14900.0,2021-12-17,Citigroup Global Markets Europe AG,124.35,124.34
DE000CP8Y8W9,14800.0,2021-12-17,Citigroup Global Markets Europe AG,124.12,124.11
DE000CP8Y8V1,14700.0,2021-12-17,Citigroup Global Markets Europe AG,123.85,123.84
DE000CP8Y8U3,14600.0,2021-12-17,Citigroup Global Markets Europe AG,123.6,123.59
DE000CP8Y8T5,15000.0,2021-06-18,Citigroup Global Markets Europe AG,125.68,125.67
DE000CP8Y8S7,14900.0,2021-06-18,Citigroup Global Markets Europe AG,125.48,125.47
DE000CP8Y8R9,14800.0,2021-06-18,Citigroup Global Markets Europe AG,125.29,125.28
DE000CP8Y8Q1,14700.0,2021-06-18,Citigroup Global Markets Europe AG,125.07,125.06
DE000CP8Y8P3,14600.0,2021-06-18,Citigroup Global Markets Europe AG,124.88,124.87
DE000CP8Y8N8,14600.0,2020-12-18,Citigroup Global Markets Europe AG,125.8,125.79
DE000CP8Y8M0,14500.0,2020-12-18,Citigroup Global Markets Europe AG,125.63,125.62
DE000CP8Y8L2,14400.0,2020-12-18,Citigroup Global Markets Europe AG,125.45,125.44
DE000CP8Y8K4,14300.0,2020-12-18,Citigroup Global Markets Europe AG,125.2,125.19
DE000CP8Y8J6,14200.0,2020-12-18,Citigroup Global Markets Europe AG,124.97,124.96
DE000CP8Y8H0,14400.0,2020-09-18,Citigroup Global Markets Europe AG,126.13,126.12
DE000CP8Y8G2,14300.0,2020-09-18,Citigroup Global Markets Europe AG,125.97,125.96
DE000CP8Y8F4,14200.0,2020-09-18,Citigroup Global Markets Europe AG,125.8,125.79
DE000CP8Y8E7,14100.0,2020-09-18,Citigroup Global Markets Europe AG,125.56,125.55
DE000CP8Y8D9,14000.0,2020-09-18,Citigroup Global Markets Europe AG,125.32,125.31
DE000CP8Y8C1,14100.0,2020-06-19,Citigroup Global Markets Europe AG,126.24,126.23
DE000CP8Y8B3,14000.0,2020-06-19,Citigroup Global Markets Europe AG,126.01,126.0
DE000CP8Y8A5,13900.0,2020-06-19,Citigroup Global Markets Europe AG,125.79,125.78
DE000CP8Y797,13800.0,2020-06-19,Citigroup Global Markets Europe AG,125.56,125.55
DE000CP8Y789,13700.0,2020-06-19,Citigroup Global Markets Europe AG,125.28,125.27
DE000CP8Y771,13800.0,2020-03-20,Citigroup Global Markets Europe AG,126.13,126.12
DE000CP8Y763,13700.0,2020-03-20,Citigroup Global Markets Europe AG,125.95,125.94
DE000CP8Y755,13500.0,2019-12-20,Citigroup Global Markets Europe AG,126.5,126.49
DE000CP8CER3,14500.0,2021-12-17,Citigroup Global Markets Europe AG,123.32,123.31
DE000CP8CEQ5,14300.0,2021-12-17,Citigroup Global Markets Europe AG,122.76,122.75
DE000CP8CEP7,14100.0,2021-12-17,Citigroup Global Markets Europe AG,122.09,122.08
DE000CP8CEN2,13900.0,2021-12-17,Citigroup Global Markets Europe AG,121.42,121.41
DE000CP8CEM4,13700.0,2021-12-17,Citigroup Global Markets Europe AG,120.64,120.63
DE000CP8CEL6,14500.0,2021-06-18,Citigroup Global Markets Europe AG,124.61,124.6
DE000CP8CEK8,14300.0,2021-06-18,Citigroup Global Markets Europe AG,124.1,124.09
DE000CP8CEJ0,14100.0,2021-06-18,Citigroup Global Markets Europe AG,123.48,123.47
DE000CP8CEH4,13900.0,2021-06-18,Citigroup Global Markets Europe AG,122.8,122.79
DE000CP8CEG6,13700.0,2021-06-18,Citigroup Global Markets Europe AG,122.09,122.08
DE000CP8CEF8,14100.0,2020-12-18,Citigroup Global Markets Europe AG,124.7,124.69
